id,item_id,dept_id,cat_id,store_id,state_id,d,sales_units,date,wm_yr_wk,weekday,month,year,event_name_1,event_type_1,snap_CA,snap_TX,snap_WI,sell_price
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1552,3,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,18,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,2,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,6,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1552,19,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,16,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,5,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,0,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,6,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1552,14,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1552,17,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1552,12,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1552,4,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1552,7,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,17,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,19,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,18,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,7,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.97
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,18,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.97
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1552,16,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,18,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,7,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,15,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1552,22,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,3.84
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,11,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,9,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,15,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,3.84
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1552,5,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,7,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1552,8,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,0.98
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1552,96,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.48
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1552,63,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1552,70,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1552,66,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1552,64,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.48
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1552,53,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1552,50,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.48
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1552,59,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.48
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1552,40,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1552,31,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1552,35,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1552,33,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1552,44,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.48
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1552,32,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1552,28,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1552,38,2015-04-29,11513,Wednesday,4,2015,,,0,0,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,60,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,8,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,2,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,7,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,1,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,2,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,2,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,8,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,7,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,5,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,3,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,2,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,17,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,1,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1553,6,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1553,18,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,10,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,11,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,16,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,9,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.97
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,20,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.97
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1553,15,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,15,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,6,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,17,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1553,12,2015-04-30,11513,Thursday,4,2015,,,0,0,0,3.84
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,7,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,10,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,26,2015-04-30,11513,Thursday,4,2015,,,0,0,0,3.84
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1553,12,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,5,2015-04-30,11513,Thursday,4,2015,,,0,0,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1553,8,2015-04-30,11513,Thursday,4,2015,,,0,0,0,0.98
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1553,118,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.48
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1553,67,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1553,91,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1553,71,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1553,55,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.48
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1553,58,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1553,60,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.48
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1553,66,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.48
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1553,54,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1553,31,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1553,27,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1553,47,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1553,53,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.48
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1553,60,2015-04-30,11513,Thursday,4,2015,,,0,0,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1553,37,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1553,53,2015-04-30,11513,Thursday,4,2015,,,0,0,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,12,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,5,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,8,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,7,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,4,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_348_CA_3_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,8,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,8,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_341_CA_3_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,9,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_015_CA_3_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,20,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.7
HOBBIES_1_268_CA_3_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,15,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_008_CA_3_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,6,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_178_CA_1_validation,HOBBIES_1_178,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,7,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,0,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,3,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.7
HOBBIES_1_233_CA_3_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_3,CA,d_1554,7,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.7
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,d_1554,9,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.48
HOUSEHOLD_1_118_CA_3_validation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,13,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.97
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,23,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,28,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_303_CA_3_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,15,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.97
HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,9,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.97
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1554,45,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,26,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_351_CA_3_validation,HOUSEHOLD_1_351,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,8,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_019_CA_3_validation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,20,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_110_WI_2_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1554,48,2015-05-01,11513,Friday,5,2015,,,1,1,0,3.84
HOUSEHOLD_1_277_CA_3_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,20,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_339_CA_3_validation,HOUSEHOLD_1_339,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,12,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_110_CA_3_validation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,16,2015-05-01,11513,Friday,5,2015,,,1,1,0,3.84
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,d_1554,35,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,7,2015-05-01,11513,Friday,5,2015,,,1,1,0,6.97
HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1554,24,2015-05-01,11513,Friday,5,2015,,,1,1,0,0.98
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1554,183,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.48
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1554,63,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,d_1554,140,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1554,70,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1554,108,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.48
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,d_1554,87,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.38
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,d_1554,63,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.48
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,d_1554,131,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.48
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,d_1554,63,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.58
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,d_1554,57,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,d_1554,41,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,d_1554,46,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,d_1554,65,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.48
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,d_1554,57,2015-05-01,11513,Friday,5,2015,,,1,1,0,4.98
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1554,41,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.68
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,d_1554,76,2015-05-01,11513,Friday,5,2015,,,1,1,0,1.58
HOBBIES_1_234_CA_3_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_3,CA,d_1555,0,2015-05-02,11514,Saturday,5,2015,,,1,0,1,0.3
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1555,16,2015-05-02,11514,Saturday,5,2015,,,1,0,1,0.48
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1555,26,2015-05-02,11514,Saturday,5,2015,,,1,0,1,0.48
HOBBIES_1_254_CA_3_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_3,CA,d_1555,19,2015-05-02,11514,Saturday,5,2015,,,1,0,1,0.7
HOBBIES_1_371_CA_3_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1555,17,2015-05-02,11514,Saturday,5,2015,,,1,0,1,0.48
