Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,total_sales,total_customers,avg_daily_sales,avg_daily_customers,operating_days
938,a,a,2820.0,9.0,2009.0,0,,,,7375962,755547,9408.114795918367,963.7079081632653,784
939,d,a,1340.0,,,0,,,,4656745,449101,5977.849807445443,576.5096277278562,779
940,d,c,6470.0,9.0,2012.0,0,,,,5657022,579554,7252.592307692307,743.0179487179487,780
941,a,a,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",3129057,344647,5030.638263665594,554.0948553054662,622
942,d,c,6860.0,,,1,18.0,2011.0,"Jan,Apr,Jul,Oct",4731583,367396,6058.364916773367,470.41741357234315,781
943,d,c,18020.0,,,0,,,,5428994,471937,6969.183568677792,605.8241335044929,779
944,c,a,1670.0,7.0,2015.0,0,,,,6217518,963947,7930.507653061224,1229.5242346938776,784
945,a,c,12480.0,3.0,2011.0,0,,,,3429965,416215,4374.955357142857,530.8864795918367,784
946,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",3274470,414924,4203.427471116816,532.6367137355584,779
947,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",6470539,879169,8392.398184176394,1140.2970168612192,771
948,b,b,1430.0,,,0,,,,6437314,1589133,6936.760775862069,1712.427801724138,928
949,a,a,870.0,3.0,2006.0,0,,,,4194405,389579,5350.006377551021,496.9119897959184,784
950,a,a,8460.0,11.0,1994.0,0,,,,4450296,435793,5742.317419354838,562.3135483870968,775
951,d,c,710.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",6058267,559971,7776.97946084724,718.8331193838254,779
952,d,c,6300.0,10.0,2013.0,0,,,,4085326,329797,6568.048231511254,530.2202572347267,622
953,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",4162942,424309,5323.455242966752,542.5946291560102,782
954,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",5426552,705305,6966.048780487805,905.397946084724,779
955,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",3676529,355771,4719.5494223363285,456.7021822849807,779
956,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2992188,385118,3855.9123711340208,496.2860824742268,776
957,d,c,1420.0,11.0,2012.0,0,,,,6192726,666924,7898.885204081633,850.6683673469388,784
958,a,a,440.0,11.0,2013.0,0,,,,3327635,441182,4244.432397959184,562.7321428571429,784
959,a,c,1060.0,12.0,2005.0,0,,,,5528325,583763,7051.434948979592,744.5956632653061,784
960,d,a,8990.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov",5251132,431941,6723.600512163893,553.0614596670935,781
961,d,c,9430.0,,,0,,,,5080588,536603,6521.935815147625,688.8356867779204,779
962,c,a,260.0,,,0,,,,5125011,696101,6690.6148825065275,908.748041775457,766
963,a,c,23620.0,11.0,2013.0,0,,,,8385406,791630,10764.320924261874,1016.2130937098844,779
964,a,a,270.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov",7534699,1077174,9759.972797927461,1395.30310880829,772
965,a,c,110.0,,,0,,,,6626600,707184,8484.763124199744,905.4852752880922,781
966,a,a,760.0,2.0,2008.0,0,,,,3753283,475390,4818.078305519897,610.2567394094993,779
967,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",6731473,719270,8641.172015404365,923.3247753530167,779
968,c,a,1190.0,,,0,,,,5609742,683254,7191.976923076923,875.9666666666667,780
969,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2645117,452346,3503.4662251655627,599.1337748344371,755
970,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2573975,312532,3295.742637644046,400.16901408450707,781
971,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",6392792,761659,8270.106080206986,985.3285899094437,773
972,a,a,14960.0,,,0,,,,2402627,272238,3422.545584045584,387.8034188034188,702
973,d,c,330.0,,,1,28.0,2012.0,"Jan,Apr,Jul,Oct",5017528,615311,6440.985879332477,789.8729139922979,779
974,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",7178474,971204,11540.95498392283,1561.4212218649518,622
975,a,c,9630.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",6010559,579446,7715.736842105263,743.8331193838254,779
976,a,a,4180.0,,,0,,,,5433498,559119,6974.965340179718,717.7394094993582,779
977,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2974291,318092,4774.142857142857,510.58105939004815,623
978,c,c,3890.0,,,0,,,,5626588,757830,7213.574358974359,971.5769230769231,780
979,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4898808,497651,6264.460358056266,636.3823529411765,782
980,a,a,4420.0,9.0,2005.0,0,,,,5468281,432164,7019.6161745827985,554.7676508344031,779
981,d,c,2620.0,11.0,2002.0,0,,,,5700952,588296,7308.912820512821,754.225641025641,780
982,d,a,21930.0,,,0,,,,6285458,539497,8058.279487179487,691.6628205128205,780
983,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",7941077,1068066,10259.789405684754,1379.9302325581396,774
984,c,a,440.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",4708162,574511,6067.219072164949,740.3492268041238,776
985,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",6516900,601984,8387.258687258687,774.7541827541828,777
986,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",4802035,639283,6220.2525906735755,828.0867875647668,772
987,c,a,1690.0,6.0,2007.0,0,,,,5368327,680093,6847.355867346939,867.4655612244898,784
988,a,a,30.0,11.0,2012.0,0,,,,3683288,566446,4698.071428571428,722.5076530612245,784
989,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",3260812,356745,5242.463022508038,573.5450160771704,622
990,d,a,20930.0,,,0,,,,4999125,447315,6409.134615384615,573.4807692307693,780
991,a,a,1010.0,,,0,,,,4484520,418129,5756.765083440308,536.7509627727857,779
992,a,a,2480.0,7.0,1990.0,0,,,,4452757,546190,5715.991014120667,701.1424903722722,779
993,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",5942063,587207,7618.029487179487,752.8294871794872,780
994,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",3536283,344327,4539.516046213093,442.01155327342747,779
995,d,a,6560.0,12.0,2013.0,0,,,,7226190,614734,9264.346153846154,788.1205128205128,780
996,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",4993206,534380,6510.0469361147325,696.7144719687093,767
997,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",4028334,322024,5157.918053777209,412.3226632522407,781
998,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",3354263,415133,4316.940797940798,534.2767052767052,777
999,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",7163321,515113,9183.744871794872,660.401282051282,780
1000,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",4635525,423675,7452.612540192926,681.1495176848874,622
1001,c,a,19640.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4239004,485624,5420.721227621483,621.002557544757,782
1002,d,c,1130.0,11.0,2008.0,0,,,,4753790,562417,6063.507653061224,717.3686224489796,784
1003,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",5751204,602250,7382.803594351733,773.1065468549423,779
1004,d,c,970.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec",3212907,281082,5165.445337620578,451.9003215434084,622
1005,a,a,6480.0,,,0,,,,4834459,729683,6205.9807445442875,936.6919127086007,779
1006,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",4970130,675677,6371.961538461538,866.2525641025641,780
1007,c,c,4180.0,9.0,2012.0,0,,,,5485024,639858,6996.2040816326535,816.1454081632653,784
1008,a,c,30.0,9.0,2010.0,0,,,,4179585,561855,5331.103316326531,716.6517857142857,784
1009,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2968299,284969,4772.184887459807,458.1495176848875,622
1010,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",6957339,633057,8874.156887755102,807.4706632653061,784
1011,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",6137147,734852,7878.237483953787,943.3273427471116,779
1012,d,c,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",3762920,321582,6049.710610932476,517.0128617363345,622
1013,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",3110984,345207,3993.560975609756,443.1412066752246,779
1014,a,c,210.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",9509102,1051375,12206.806161745828,1349.6469833119384,779
1015,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",4705183,383638,6040.029525032092,492.4749679075738,779
1016,c,c,550.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",4213934,389650,5409.414634146341,500.19255455712454,779
1017,c,a,110.0,11.0,2008.0,0,,,,5539437,781115,7203.429128738621,1015.7542262678803,769
1018,c,c,140.0,9.0,2012.0,0,,,,9187204,1063112,11748.342710997442,1359.4782608695652,782
1019,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",5651236,469473,9071.00481540931,753.5682182985554,623
1020,a,a,40.0,8.0,2015.0,0,,,,7054345,866840,9032.451984635083,1109.910371318822,781
1021,a,a,1080.0,5.0,2011.0,0,,,,6835866,817747,8877.748051948052,1062.009090909091,770
1022,a,c,1520.0,,,0,,,,5706179,641135,7325.00513478819,823.0231065468549,779
1023,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4799042,491531,6152.617948717949,630.1679487179487,780
1024,c,c,1990.0,1.0,2012.0,0,,,,4810209,615780,6135.470663265306,785.4336734693877,784
1025,a,a,720.0,11.0,2009.0,0,,,,5762189,672559,7425.501288659794,866.6997422680413,776
1026,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",7397085,919445,9495.616174582798,1180.2888318356868,779
1027,a,c,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",8163847,1032892,13104.088282504013,1657.9325842696628,623
1028,a,a,150.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",3686723,425786,4732.635430038511,546.5802310654685,779
1029,a,a,1590.0,3.0,2006.0,0,,,,4224868,591023,5416.497435897436,757.7217948717948,780
1030,a,a,36410.0,4.0,2008.0,0,,,,2816323,258896,3610.6705128205126,331.9179487179487,780
1031,d,a,590.0,5.0,2001.0,0,,,,3773364,325598,4843.85622593068,417.96919127086005,779
1032,d,c,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",7172255,752136,9195.198717948719,964.276923076923,780
1033,a,a,7680.0,3.0,2006.0,0,,,,10870270,1018597,13865.140306122448,1299.2308673469388,784
1034,a,a,13750.0,4.0,2015.0,0,,,,5072945,568150,6503.775641025641,728.3974358974359,780
1035,a,a,27150.0,,,0,,,,3803794,450423,4876.658974358975,577.4653846153847,780
1036,d,c,9560.0,,,1,36.0,2013.0,"Jan,Apr,Jul,Oct",3884252,367372,4986.202824133505,471.594351732991,779
1037,a,c,150.0,,,0,,,,5387026,681679,6906.44358974359,873.9474358974359,780
1038,d,a,17290.0,10.0,2013.0,0,,,,3668097,319358,5897.262057877813,513.4372990353697,622
1039,a,c,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",6307879,799824,8181.42542153048,1037.385214007782,771
1040,a,a,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",6775360,674734,8697.509627727855,866.1540436456996,779
1041,c,a,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",3801487,408015,6111.715434083601,655.9726688102894,622
1042,a,a,3440.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",3218244,426002,4131.250320924262,546.8575096277278,779
1043,c,a,420.0,3.0,2006.0,0,,,,6858406,941445,8792.828205128206,1206.9807692307693,780
1044,c,a,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",5145309,695225,6622.019305019305,894.7554697554698,777
1045,a,c,26990.0,12.0,2013.0,0,,,,6654188,808163,7535.886749716874,915.246885617214,883
1046,d,c,29070.0,4.0,2005.0,0,,,,6784716,533570,8698.353846153846,684.0641025641025,780
1047,a,a,3750.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",3791124,407902,4885.469072164949,525.6469072164948,776
1048,d,c,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",5392653,416229,6887.168582375479,531.5823754789272,783
1049,a,a,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2478906,395752,3985.379421221865,636.2572347266881,622
1050,d,c,13170.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",5771211,404342,7389.514724711908,517.7234314980794,781
1051,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",5737921,770860,7490.758485639687,1006.3446475195823,766
1052,a,c,5080.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",5662859,588984,7269.395378690629,756.0770218228498,779
1053,a,a,1710.0,7.0,2015.0,0,,,,7002929,791662,8932.307397959185,1009.7729591836735,784
1054,a,c,13190.0,,,1,45.0,2013.0,"Feb,May,Aug,Nov",4730838,483709,6034.232142857143,616.9757653061224,784
1055,c,a,1980.0,4.0,2009.0,0,,,,6197127,775488,7914.593869731801,990.4061302681993,783
1056,d,c,5350.0,,,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2415557,230408,3877.298555377207,369.8362760834671,623
1057,d,c,3230.0,11.0,2011.0,0,,,,5036413,502083,6423.996173469388,640.4119897959183,784
1058,a,c,180.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",5658141,546009,7263.338896020539,700.9101412066752,779
1059,c,a,3380.0,4.0,2013.0,0,,,,6604849,904541,8424.552295918367,1153.751275510204,784
1060,a,c,3430.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov",5707977,660675,7327.31322207959,848.1065468549423,779
1061,d,c,8110.0,,,0,,,,5732970,431026,7378.339768339768,554.7310167310168,777
1062,d,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov",4990259,461502,6405.9807445442875,592.428754813864,779
1063,a,c,6250.0,,,0,,,,3348689,416261,4271.286989795918,530.9451530612245,784
1064,a,c,420.0,,,0,,,,7365896,831862,9455.578947368422,1067.8587933247754,779
1065,a,a,1290.0,,,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2611257,301834,4198.162379421222,485.2636655948553,622
1066,a,a,3350.0,,,0,,,,8626583,877097,11073.919127086008,1125.9268292682927,779
1067,d,c,12020.0,7.0,2009.0,0,,,,3580348,305012,5756.186495176848,490.37299035369773,622
1068,d,c,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct",3451074,240516,4441.53667953668,309.5444015444015,777
1069,a,c,18050.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4930721,621457,6305.269820971867,794.7020460358057,782
1070,c,c,400.0,10.0,2008.0,0,,,,5515214,680475,7034.711734693878,867.952806122449,784
1071,a,a,820.0,3.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",4725345,571238,6027.225765306122,728.6198979591836,784
1072,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov",5314269,500175,6821.911424903723,642.0731707317074,779
1073,a,c,1710.0,,,1,44.0,2012.0,"Jan,Apr,Jul,Oct",5668621,715327,7276.792041078305,918.2631578947369,779
1074,c,c,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4014070,433374,5146.24358974359,555.6076923076923,780
1075,a,c,1410.0,10.0,2013.0,0,,,,9004545,856724,11485.389030612245,1092.7602040816328,784
1076,a,c,90.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2820000,424905,3620.02567394095,545.4492939666238,779
1077,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",3497529,386337,4489.767650834403,495.93966623876764,779
1078,d,c,670.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct",5289878,406860,6808.079794079794,523.6293436293437,777
1079,a,a,16680.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",6783229,538364,8685.312419974392,689.3265044814341,781
1080,a,a,2410.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",6338656,523432,10190.765273311898,841.5305466237942,622
1081,b,a,400.0,3.0,2006.0,0,,,,4485164,709444,5924.919418758256,937.1783355350066,757
1082,c,a,440.0,4.0,2002.0,0,,,,5494934,807063,7044.78717948718,1034.696153846154,780
1083,d,c,11540.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov",4019314,281668,5146.368758002561,360.65044814340587,781
1084,a,a,190.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct",4904211,631824,6271.369565217391,807.9590792838875,782
1085,c,a,4030.0,2.0,2015.0,0,,,,5932711,596091,7567.2334183673465,760.3201530612245,784
1086,a,a,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov",5996057,655364,7677.409731113957,839.134443021767,781
1087,d,c,2210.0,11.0,2011.0,0,,,,4925247,482537,6282.202806122449,615.4808673469388,784
1088,a,a,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",3960984,377930,5084.703465982028,485.14762516046216,779
1089,d,a,5220.0,5.0,2009.0,0,,,,7915233,781006,10160.761232349165,1002.5750962772786,779
1090,a,a,330.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",5033396,612815,6453.071794871795,785.6602564102565,780
1091,a,c,9990.0,,,0,,,,6488655,546598,8276.345663265307,697.1913265306123,784
1092,a,a,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",7439455,724644,11960.538585209004,1165.022508038585,622
1093,c,c,10450.0,6.0,2009.0,0,,,,6504285,678171,8338.826923076924,869.45,780
1094,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2845473,232530,4574.715434083601,373.84244372990355,622
1095,a,a,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3739067,530065,4781.415601023018,677.8324808184143,782
1096,a,c,1130.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec",4250632,493156,5456.523748395379,633.0629011553274,779
1097,b,b,720.0,3.0,2002.0,0,,,,9179413,2280508,9744.599787685775,2420.9214437367305,942
1098,a,a,1830.0,11.0,2004.0,0,,,,4102408,553080,5259.497435897436,709.0769230769231,780
1099,a,c,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",6914599,875095,7743.111982082867,979.94960806271,893
1100,a,a,540.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",4167374,514503,5405.1543450064855,667.3190661478599,771
1101,d,c,4060.0,9.0,2012.0,0,,,,7818257,774945,9972.266581632653,988.4502551020408,784
1102,a,a,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",4353993,439429,6999.988745980708,706.4774919614148,622
1103,d,c,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",3920264,301204,5019.544174135724,385.66453265044817,781
1104,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",3397012,268215,5461.434083601286,431.2138263665595,622
1105,c,c,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",3555802,397318,4564.572528883184,510.0359435173299,779
1106,a,c,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",3836971,437169,4894.095663265306,557.6135204081633,784
1107,a,a,1400.0,6.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",3882362,416495,6231.720706260032,668.5313001605136,623
1108,a,a,540.0,4.0,2004.0,0,,,,4482599,460408,5746.921794871795,590.2666666666667,780
1109,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",3064721,281354,4927.204180064308,452.3376205787781,622
1110,c,c,900.0,9.0,2010.0,0,,,,3548486,422958,4531.910600255428,540.176245210728,783
1111,a,a,1900.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",4091076,351883,5251.702182284981,451.7111681643132,779
1112,c,c,1880.0,4.0,2006.0,0,,,,7974294,653276,10236.577663671373,838.6084724005135,779
1113,a,c,9260.0,,,0,,,,5196242,562151,6627.859693877551,717.0293367346939,784
1114,a,c,870.0,,,0,,,,16202585,2509542,20666.5625,3200.9464285714284,784
1115,d,c,5350.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",4922229,337884,6302.469910371319,432.62996158770807,781
